id,name,analyst,current_url,final_url,status_code,verdict,why,rss_feeds,ical_feeds,jsonld_events,sec_cik,suggested_action
56333,Banco De Bogota,Martina Pino,https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/relacion-inversionista/informacion-financiera/resultados-financieros/resultados-trimestrales,https://www.bancodebogota.com/wps/portal/banco-de-bogota/bogota/relacion-inversionista/informacion-financiera/resultados-financieros/resultados-trimestrales,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,,find-calendar-subpage
56334,Banco De Chile,Cata Rifo,https://sitiospublicos.bancochile.cl/nuestro-banco/en/investor-relations/calendar,https://sitiospublicos.bancochile.cl/nuestro-banco/en/investor-relations/calendar,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,,find-calendar-subpage
56339,Banco Galicia,Agustin Maza,https://www.gfgsa.com/es/informacion-financiera,https://www.gfgsa.com/es/informacion-financiera,0,fetch-error,Error: Page.goto: net::ERR_EMPTY_RESPONSE at https://www.gfgsa.com/es/informacion-finan,0,0,0,,replace-url
56356,Banco Macro,Martina Pino,https://www.macro.com.ar/relaciones-inversores/en/more-resources/events,https://www.macro.com.ar/relaciones-inversores/en/more-resources/events,200,non-ir-page,no IR/calendar signals,0,0,0,,replace-url
56384,Bangkok Bank,Danny Bin Khairul Nizam,https://www.bangkokbank.com/en/Investor-Relations/event-calendar,https://www.bangkokbank.com/en/Investor-Relations/event-calendar,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,,find-calendar-subpage
56389,Banistmo,Bastián Miranda Olivares,https://www.banistmo.com/wps/portal/banistmo/acerca-de/informacion-corporativa/relacion-con-inversionistas,https://www.banistmo.com/acerca-de/informacion-corporativa/relacion-con-inversionistas,200,non-ir-page,no IR/calendar signals,0,0,0,,replace-url
56398,Bank Gospodarstwa Krajowego,Mark Joseph,https://www.bgk.pl/dla-klienta/relacje-inwestorskie/,https://www.bgk.pl/dla-klienta/relacje-inwestorskie/,403,non-ir-page,no IR/calendar signals,0,0,0,,replace-url
56402,Bank Leumi Le-Israel,Sharusree Nandakumar,https://www.prnewswire.com/il/news-releases/bank-leumi-to-report-2q-2026-financial-results-on-august-12-2026-302831912.html,https://www.prnewswire.com/il/news-releases/bank-leumi-to-report-2q-2026-financial-results-on-august-12-2026-302831912.html,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,,find-calendar-subpage
56405,Bank Mandiri,Mateshvaran Prabakaran,https://www.bankmandiri.co.id/web/ir/events-calendar?p_p_id=Ir_Calendar_Portlet_INSTANCE_Y3pazVFvp63h&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_Ir_Calendar_Portlet_INSTANCE_Y3pazVFvp63h_year=2025,https://www.bankmandiri.co.id/web/ir/events-calendar?p_p_id=Ir_Calendar_Portlet_INSTANCE_Y3pazVFvp63h&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_Ir_Calendar_Portlet_INSTANCE_Y3pazVFvp63h_year=2025,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,,find-calendar-subpage
56409,Bank Of America,Lucas Mateluna,https://investor.bankofamerica.com/events-and-presentations,https://investor.bankofamerica.com/events-and-presentations,200,calendar-page,calendar/results keywords present,1,0,1,,use-jsonld
56415,Bank Of China,Mateshvaran Prabakaran,https://www.boc.cn/en/investor/ir8/200810/t20081024_7837.html,https://www.boc.cn/en/investor/ir8/200810/t20081024_7837.html,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
56418,Bank Of Communications,Muhammad Azib Bin Ahmad,https://www.hk.bankcomm.com/hk/shtml/hk/en/2005773/2005780/5005234/list_1.shtml?channelId=3005507,https://www.hk.bankcomm.com/hk/shtml/hk/en/2005773/2005780/5005234/list_1.shtml?channelId=3005507,200,non-ir-page,no IR/calendar signals,0,0,0,,replace-url
56419,Bank Of Communications Financial Leasing,Jack Liew,https://www.bocommleasing.com/ywb/008003/008003003/news.html,https://www.bocommleasing.com/ywb/008003/008003003/news.html,200,non-ir-page,no IR/calendar signals,0,0,0,,replace-url
56421,Bank Of East Asia,Preveena Nantha Kumar,https://www.hkbea.com/html/en/bea-about-bea-investor-communication-dates-of-results-announcement.html?,https://www.hkbea.com/html/en/bea-about-bea-investor-communication-dates-of-results-announcement.html?,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
56429,Bank Of Montreal,Martina Pino,https://www.bmo.com/main/about-bmo/investor-relations/presentations-events,https://www.bmo.com/main/about-bmo/investor-relations/presentations-events,0,fetch-error,Error: Page.goto: net::ERR_HTTP2_PROTOCOL_ERROR at https://www.bmo.com/main/about-bmo/i,0,0,0,,replace-url
56443,Bank Pekao,Kartigeiswary Deva Kumar,https://www.pekao.com.pl/en/investors-relations/news-and-calendar/calendar.html,https://www.pekao.com.pl/en/investors-relations/news-and-calendar/calendar.html,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,,find-calendar-subpage
56358,Banorte,Anais Ruz,https://investors.banorte.com/en/news-and-events/events-and-presentations,https://investors.banorte.com/en/news-and-events/events-and-presentations,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
56615,Banque Federative du Credit Mutuel,Jack Liew,https://investors.bfcm.creditmutuel.fr/investor-relations/press-releases,https://investors.bfcm.creditmutuel.fr/investor-relations/press-releases,403,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,,find-calendar-subpage
56468,Banque Saudi Fransi,Muhammad Azrul Mokhtar,https://bsf.sa/english/top-menu/investorrelation/financial-calendar,https://bsf.sa/english/top-menu/investorrelation/financial-calendar,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
1696,Barclays,Jack Liew,https://home.barclays/investor-relations/reports-and-events/financial-calendar/,https://home.barclays/investor-relations/reports-and-events/financial-calendar/,200,calendar-page,calendar/results keywords present,0,0,0,0000312069,use-sec
1121,Bausch Health Companies (Valeant),Gisela Pollanco,https://ir.bauschhealth.com/events-and-presentations/2025,https://ir.bauschhealth.com/events-and-presentations/2025,200,calendar-page,calendar/results keywords present,0,0,0,0000885590,use-sec
56511,Bayerische Landesbank,,https://www.bayernlb.com/internet/en/blb/resp/finanzinsitutionen/fi_gateway/einstieg_fi_1.jsp,https://www.bayernlb.com/internet/en/blb/resp/finanzinsitutionen/fi_gateway/einstieg_fi_1.jsp,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
56688,Bayerische Motoren Werke,Daire Vint,https://www.bmwgroup.com/en/investor-relations/corporate-events.html,https://www.bmwgroup.com/en/investor-relations/corporate-events.html,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
2146,Baytex Energy,Cata Rifo,https://www.baytexenergy.com/investors/events-presentations/#conference-calls,https://www.baytexenergy.com/investors/events-presentations/,200,ir-page-no-calendar,IR content but no calendar keywords,1,0,0,0001279495,use-sec
1478,Becton Dickinson,Agustin Maza,https://investors.bd.com/news-events/ir-calendar,https://investors.bd.com/news-events/ir-calendar,200,calendar-page,calendar/results keywords present,1,0,0,,use-rss
44220,Befimmo,Neil McShane,https://www.befimmo.be/en/investors,https://www.befimmo.be/en/investors/login,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,,find-calendar-subpage
968,Belden,Ignacio Zamorano,https://investor.belden.com/news/default.aspx,https://investor.belden.com/news/default.aspx,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,0000913142,use-sec
56578,Belfius Bank,Kartigeiswary Deva Kumar,https://www.belfius.be/about-us/en/investors/results-reports/results,https://www.belfius.be/about-us/en/investors/results-reports/results,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
5728,Benteler International,Neil McShane,https://www.benteler.com/en/investor-reporting-area/,https://www.benteler.com/en/investor-reporting-area/,403,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,,find-calendar-subpage
56598,Berkshire Hathaway,Arturo Miquel,https://www.berkshirehathaway.com/news/2026news.html,https://www.berkshirehathaway.com/news/2026news.html,200,calendar-page,calendar/results keywords present,0,0,0,0001067983,use-sec
1431,Berry Global,Martin Cofre,https://www.amcor.com/investors/ir-calendar,https://www.amcor.com/investors/ir-calendar,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
52505,Besi,Ross Murray,https://www.besi.com/investor-relations/financial-calendar/,https://www.besi.com/investor-relations/financial-calendar/,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
989,BestSecret,Daire Vint,https://ir.bestsecret.com/,https://ir.bestsecret.com/,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,,find-calendar-subpage
72706,Beusa,Mati Ossandon,https://beusaenergy.com/news/,https://beusaenergy.com/news/,200,non-ir-page,no IR/calendar signals,1,0,0,,use-rss
56639,Binghatti,Mateshvaran Prabakaran,https://www.binghatti.com/en/investors-relations,https://www.binghatti.com/en/investors-relations,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
1362,BioGroup LCD,Zoë Miller,https://invest.biogroup.fr/financial-information/,https://invest.biogroup.fr/financial-information/,404,http-404,not found,2,0,0,,use-rss
2827,Birkenstock,,https://www.birkenstock-holding.com/news-events#events,https://www.birkenstock-holding.com/news-events,200,thin-body,only 260 chars of visible text,0,0,0,0001977102,use-sec
616,Bite,Shi Man Fong,https://www.bitegroup.net/investment/calendar,https://www.bitegroup.net/investment/calendar,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
56665,Blackrock,Tomas Pugin,https://ir.blackrock.com/financials/quarterly-results/default.aspx,https://ir.blackrock.com/financials/quarterly-results/default.aspx,200,calendar-page,calendar/results keywords present,0,0,0,0002012383,use-sec
3005,Blackstone Mortgage Trust,Maria Luisa Torres,https://ir.blackstonemortgagetrust.com/events/default.aspx,https://ir.blackstonemortgagetrust.com/events/default.aspx,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,0001061630,use-sec
9596,Blackstone Private Credit Fund,Agustin Maza,https://www.blackstone.com/news/press/blackstone-announces-fourth-quarter-and-full-year-2025-investor-call/,https://www.blackstone.com/news/press/blackstone-announces-fourth-quarter-and-full-year-2025-investor-call/,200,non-ir-page,no IR/calendar signals,2,0,0,,use-rss
10857,Blackstone Secured Lending Fund,Matias Fauré,https://www.bxsl.com/press-releases/,https://www.bxsl.com/press-releases/,200,calendar-page,calendar/results keywords present,2,0,0,0001736035,use-sec
56702,Boeing Capital Corporation,Mati Ossandon,https://investors.boeing.com/investors/events-presentations/default.aspx,https://investors.boeing.com/investors/events-presentations/default.aspx,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
1748,Boels Rental,Bryan McManus,https://www.investors.boels.com/portal/login,https://www.investors.boels.com/portal/login,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,,find-calendar-subpage
1137,Bombardier,Cata Rifo,https://bombardier.com/en/investors/investor-events,https://bombardier.com/en/investors/investor-events,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,,find-calendar-subpage
56717,Booking Holdings,Mati Ossandon,https://ir.bookingholdings.com/events-and-presentations/Events/default.aspx,https://ir.bookingholdings.com/events-and-presentations/default.aspx,200,non-ir-page,no IR/calendar signals,0,0,0,0001075531,use-sec
3178,Boots,Neil McShane,https://investor.walgreensbootsalliance.com/news-events#financial-news,https://corporate.walgreens.com/,200,redirected-to-home,redirected to homepage,2,0,0,,use-rss
618,Boparan,Joss Smyth,https://www.2sfg.com/Investors/Financial-Calendar,https://www.2sfg.com/Investors/Financial-Calendar,200,calendar-page,calendar/results keywords present,0,0,0,,keep-current
65040,Boroo PTE,Martin Cofre,https://boroomc.com.sg/news/,https://boroomc.com.sg/news/,200,ir-page-no-calendar,IR content but no calendar keywords,1,0,0,,use-rss
8685,Borr Drilling,Mati Ossandon,https://www.borrdrilling.com/financial-calendar,https://www.borrdrilling.com/financial-calendar,200,calendar-page,calendar/results keywords present,0,0,0,0001715497,use-sec
62092,Bosch,Daire Vint,http://bosch.com/company/investor-relations/,https://www.bosch.com/company/investor-relations/,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,,find-calendar-subpage
1804,Brand Industrial Services,Maria Luisa Torres,https://brandsafway.com/media/,https://brandsafway.com/media/,200,non-ir-page,no IR/calendar signals,1,0,0,,use-rss
2995,Branicks (DIC Asset AG),Peter Megarity,https://branicks.com/en/ir/financial-calendar/,https://branicks.com/en/ir/financial-calendar/,200,calendar-page,calendar/results keywords present,2,0,0,,use-rss
56763,Braskem,Agustin Maza,https://www.braskem-ri.com.br/en/information-to-shareholders/ir-calendar/,https://www.braskem-ri.com.br/en/information-to-shareholders/ir-calendar/,200,calendar-page,calendar/results keywords present,0,0,0,0001071438,use-sec
56764,Braskem Idesa,Rodrigo Maass,https://inversionistasbraskemidesa.com.mx/,https://inversionistasbraskemidesa.com.mx/,200,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,,find-calendar-subpage
55520,Brava Energia,Mati Ossandon,https://ri.bravaenergia.com/en/servicos-aos-investidores/calendar-of-events/,https://ri.bravaenergia.com/en/investor-services/calendar-of-events/,200,calendar-page,calendar/results keywords present,0,0,1,0002095292,use-sec
1000,Bread Financial,Clemente Masferrer,https://investor.breadfinancial.com/news-events/events-presentations,,0,fetch-error,timeout,0,0,0,0001101215,use-sec
8710,BrightSpring Health Services,Rodrigo Maass,https://ir.brightspringhealth.com/news-events/events,,0,fetch-error,timeout,0,0,0,0001865782,use-sec
1072,Brightstar Lottery,Anais Ruz,https://ir.brightstarlottery.com/events-and-presentations/event-calendar/default.aspx,https://ir.brightstarlottery.com/events-and-presentations/event-calendar/default.aspx,200,calendar-page,calendar/results keywords present,0,0,0,0001619762,use-sec
1844,Brink's,Rafael Alamo,https://investors.brinks.com/news-and-events/events,https://investors.brinks.com/news-and-events/events,403,ir-page-no-calendar,IR content but no calendar keywords,0,0,0,,find-calendar-subpage
56494,British American Tobacco,Christina Rankin,https://www.bat.com/investors-and-reporting/financial-calendar,https://www.bat.com/investors-and-reporting/financial-calendar,200,calendar-page,calendar/results keywords present,0,0,0,0001303523,use-sec
56800,Broadcom,Rodrigo Maass,https://investors.broadcom.com/company-information/events-presentations,,0,fetch-error,timeout,0,0,0,0001730168,use-sec
56826,Buenaventura,Agustin Maza,https://buenaventura.com/en/eventos-nuevos/,https://buenaventura.com/en/eventos-nuevos/,200,non-ir-page,no IR/calendar signals,2,1,0,,use-ical
